Type,Floor Area,Address,Price,Currency,Description,Datetime,Prepayment,Utilities,Amenities,Links
Garage,31 sq.m.,"Դավթաշեն 1-ին թաղամաս 37, Երևան","$27,000",USD,"It is in the yard of building 1 district 37, privatized. It has the possibility of parking 2 cars. 31 sq. M. It is M.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/16436931
Garage,22 sq.m.,"Halabyan Street 22a, Yerevan","$7,500",USD,"Garage (in Fizgorodok) on Alikhanyan Brothers Street in Ajapnyak, 21.7 sq. M. It also has full-length yam.PhysgorodokExchange with a car is also possible.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17433620
Garage,18 sq.m.,"Nikoghayos Adonts street 15, Yerevan","$7,000",USD,"The garage is located in N. In front of Adonts 15th building, under the Playground (adjacent to Yeraz district) Garage, / garage on Adonca street, EraTranslated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17459446
Garage,38 sq.m.,"Aram Khachatryan street 30, Yerevan","$11,000",USD,A stone garage for sale in the yard of Aram Khachatryan 30 building.The total area is 36 square metersCeiling height 3 mTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/14623832
Garage,25 sq.m.,Yerevan › Kentron,"$17,000",USD,"Urgent sale of a garage, metal, on concrete, very convenient location, quietly free and open in front. In the yard of Moskovyan 31.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18479632
Garage,24 sq.m.,"Դավթաշեն 1-ին թաղամաս 64, Երևան","$9,000",USD,"Garage Davitashen, 1st district, next to building 39, on 6/4Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18316804
Garage,29 sq.m.,"Zoravar Andranik street, Yerevan","$14,000",USD,"URGENT 2-car garage for sale in Bangladesh (Andranik St.)29.7 square meters, the roof is tiled.Do not call for rental purposes, only real buyers should call.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/13464919
Garage,18 sq.m.,"Улица Свачяна 26, Ереван","$14,000",USD,"Продам гараж помещения 18 кв м подходит для любых офисных услуг удобная с. Расчетом на постройку 2 жтажей Находится напротив дома в гараже есть свет вода душ, туалет подключен к общей канализации есть хол и гор вода со всеми удобствами сдается в аренду цена. 80000",Dec-12-2022_18-40,,,,https://list.am/en/item/18167322
Garage,20 sq.m.,"Leningradyan St, Yerevan","$2,200",USD,"Garage for sale on Leningradyan street, in the barn section, behind the SAF clubFor more information callThe exact location of the garage is indicated on the picture.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17550188
Garage,24 sq.m.,"Toumanyan block 10, Yerevan","$8,000",USD,"Garage, Tumanyan district Newly renovated from IronStyazka paint current polka dots zamok freshly collected.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17656190
Garage,20 sq.m.,Yerevan › Davitashen,"6,000,500 ֏",AMD,"Улица Тигран Петросян2 кварталл. Во дворе 43 дома.Собственый гараж, есть документы",Dec-12-2022_18-40,,,24/7 security,https://list.am/en/item/18667056
Garage,20 sq.m.,"Ռայնիսի փողոց 88/1, Երևան","5,000,000 ֏",AMD,"A stone garage with a basement is for sale.Suitable for production and storage.It has a dry basement dug with the whole surface, that is, a 20 m garage + a 20 m basement.Sturdy iron gates.It is privatized, it has a certificate and address.The price is not negotiable.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17780423
Garage,30 sq.m.,Yerevan › Davitashen,"$15,000",USD,Davitashen 4th district ․Translated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/13987006
Garage,22 sq.m.,"Avan-Arinj 2nd micro, Yerevan","$6,000",USD,"Normal condition, 22 square meters not privateTranslated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/16843374
Garage,15 sq.m.,Yerevan › Arabkir,"$8,500",USD,"Garage in Arabkir, next to Ruben Sjak schoolTranslated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17718120
Garage,21 sq.m.,"Davidashen 4-th block, Yerevan","$10,000",USD,Продается гараж Давташен 4-й блок возле дома 20,Dec-12-2022_18-40,,,,https://list.am/en/item/18493260
Garage,18 sq.m.,"Улица Мартироса Сарьяна 14, Ереван","$30,000",USD,"The garage is located behind the Saryan post office, 17 m. , with ownership certificate, land lease, remote control gate, stone building.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/15530149
Garage,23 sq.m.,Yerevan › Shengavit,"390,000 ֏",AMD,Mobile garage.For sale only iron Garage 23 square meters.Width - 3.6 sq. M.Length—6.38 c. M.(The area is not for sale)Translated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/18236850
Garage,15 sq.m.,"Arabkir 25-th Street, Yerevan","5,000,000 ֏",AMD,"A stone garage for sale near Rio Mall. The area of the garage is 15 square meters. Height 2.5 meters. The garage is fully repaired, the roof is completely changed. Has light, electrically operated doors and basement.Not for rent.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17910292
Garage,15 sq.m.,"Vagharsh Vagharshyan street 24/1, Yerevan","$6,000",USD,"Продаётся подземный гараж на улице Вагаршяна, во дворе здания номер 24/1, за школой имени Ширванзаде.Ստորգետնյա ավտոտնակ Վաղարշյան 24/1 շենքի բակում (Շիրվանզադեի անվան դպրոցի բակում) : Վաճառվում էOn sale - underground garage on Vagharshyan street (near building 24/1 and school named after Shirvanzade)",Dec-12-2022_18-40,,,,https://list.am/en/item/16422064
Garage,30 sq.m.,"Moldovakan St null, Yerevan","$7,800",USD,"URGENT: For sale or rent, a garage in the 2nd block of New Norki, 135, next to the Chinese school. 30 square meters of siashka plaster plotPersonalized paperwork certified with a completely clean address.URGENTLY NEGOTIABLE!Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17249737
Garage,24 sq.m.,"Vardanants Street 28, Yerevan","6,000,000 ֏",AMD,Ավտոտնակ Վարդանանց 28 շենքի բակում առանց միջնորդիԱվտոտնակը նաև տրվում է վարձով,Dec-12-2022_18-40,,,,https://list.am/en/item/15073642
Garage,18 sq.m.,"Artashisyan street, Yerevan","$5,500",USD,Garage on Artashisyan streetPrice negotiableTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/18380786
Garage,100 sq.m.,"Davidashen 1-st block, Yerevan","$65,000",USD,"Privatized area of 100 sq. M. Is for sale. In Davtashen 1st districtThe area has:Three-phase electricity, constant hot and cold water, sewerage, state, operated as a bakery, currently not operating, price is negotiable:Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17839433
Garage,18 sq.m.,"Minsk Street 7, Yerevan","$5,000",USD,Продаётся гараж в 8 масиве. Гараж находится за 7 домом. Срочно!,Dec-12-2022_18-40,,,,https://list.am/en/item/17171878
Garage,21 sq.m.,"Komitas Avenue 18, Yerevan","$8,000",USD,"A stone garage is for sale, owned, close to Komitas, Gulbenkyan, Vagharshyan, Kochar and Artsrun streets. Urgent Also for rentTranslated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18410992
Garage,19 sq.m.,"Narekatsi block, Yerevan","$7,000",USD,"The garage is located in Narekatsi district, next to 33 buildings, the roof is repaired, it has a pit.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18650161
Garage,20 sq.m.,"Avan-Arinj 1st micro, Yerevan","$15,500",USD,It is located in the central part of the 1st micro of Avan Arinji. Very dry and hot area. Real buyers will call. The price is finalTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/18681399
Garage,25 sq.m.,Yerevan › Kanaker-Zeytun,"$3,500",USD,Metal garage for saleTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/18623061
Garage,18 sq.m.,Yerevan › Avan,"$3,500",USD,"The Iron Garage is located in Avan, Kuchak districtTranslated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18558657
Garage,16 sq.m.,Yerevan › Malatia-Sebastia,"$5,500",USD,Garage10/3 in the yardOn 5.5x2.9Translated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/17956410
Garage,20 sq.m.,"Nikol Duman Street 1, Yerevan","$7,500",USD,"Very urgent, cheap for sale or for rent garage in Kiev, hill sectionTranslated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/16143216
Garage,20 sq.m.,"Rubinyants St, Yerevan","$5,000",USD,In the yard of Rubinyants 19/1 building. The land is leased indefinitely. Is not privatizedTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/16128381
Garage,21 sq.m.,"Mamikonyants street 39, Yerevan","$13,000",USD,"It is a stone garage, the land is rented.Avtotnak:Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/12787815
Garage,27 sq.m.,"Komitas Avenue 22, Yerevan","$7,000",USD,Renovated iron garage. There are water and sewer lines at a distance of 2 meters.Near Aray store.Translated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/16962544
Garage,18 sq.m.,"Շահամիր Շահամիրյան փողոց 1/2, Երևան","$2,500",USD,A garage with an iron plot of 18 square meters is for sale very urgently.The inside of the garage walls are lined with turf to keep warm in the winter.The garage is also exchanged for the car.Price $3000-$2500 finalTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/9037760
Garage,20 sq.m.,"Jrvezh, Banavan District","$3,800",USD,Վաճառվում է թիթեղյա ավտոտնակ Ջրվեժի Մայակ թաղամասում։,Dec-12-2022_18-40,,,,https://list.am/en/item/13650946
Garage,23 sq.m.,"Sebastia Street, Yerevan","$12,000",USD,Վաճառվում է սեփականաշնորհված ավտոտնակ Սեբաստիա փողոցում։ Տանիքը վերանորոգված։ Ունի ավտոմեքենայի համար նախատեսված փոս։,Dec-12-2022_18-40,,,,https://list.am/en/item/17992777
Garage,21 sq.m.,"Յոհաննես Լեփսիուսի փողոց 17, Երևան","$5,500",USD,Concrete hot dry garage. With a very good gate. The roof does not drip. Zeytun 14 Krug behind Lepsius 17 buildingTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/17560486
Garage,19 sq.m.,"Pushkin Street, Yerevan","$16,500",USD,"An underground garage is for sale or rent in the Parpetsi-Pushkin area, St. Next to the mighty church.Privatization certificate is available.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18154805
Garage,50 sq.m.,Yerevan › Shengavit,"$5,000",USD,"Garage for sale.For detailed information, call the indicated phone number.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18674642
Garage,12 sq.m.,"Hakob Hakobyan lane, Yerevan","700,000 ֏",AMD,"Продается только жестяной гараж, без места.",Dec-12-2022_18-40,,,,https://list.am/en/item/18059225
Garage,30 sq.m.,"Yeznik Koghbatsi street 1, Yerevan","$30,000",USD,"Underground garage, in Koghbatsi 1 yard, 30 sq. M. Մ. With a land ownership certificate.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/17239687
Garage,20 sq.m.,"Մովսես Խորենացու փողոց 5, Երևան","$8,500",USD,"Վաճառվում է ստորգետնյա ավտոտնակ Խորենացի փողոցում Պետական Եկամուտների Կոմիտեի հարևանությամբ. Ընդհանուր մակերեսը 20 քմ. Նաև կարող է օգտագործվել որպես պահեստ. Փոխանակում ավտոմեքենայի, մեքենայի հետ:Продается или сдаётся в аренду подземный гараж на ул. Хоренаци рядом с Комитетом госдоходов.Площадь 20 м. Кв. Можно использовать как склад.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18072794
Garage,20 sq.m.,"Boryan street 4, Yerevan","$7,200",USD,"3 m height, separate building, can be used for different purposes, negotiable, possibility to acquire ownership.Translated from Armenian",Dec-12-2022_18-40,,,,https://list.am/en/item/18050151
Garage,24 sq.m.,"Kievyan 1st Lane, Yerevan","$35,000",USD,Stone garage for sale near the bridgeTranslated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/17335939
Garage,18 sq.m.,"Ավանեսովի փակուղի 5, Երևան","$6,500",USD,Stone garage for saleFor more information callprice negotiableTranslated from Armenian,Dec-12-2022_18-40,,Electricity,,https://list.am/en/item/18609965
Garage,18 sq.m.,Yerevan › Malatia-Sebastia,"$11,000",USD,The garage is located next to Ohanov 37/1. The roof is tiled. The garage is privatized. Area: 18 square meters.Translated from Armenian,Dec-12-2022_18-40,,,,https://list.am/en/item/18581335
Garage,25 sq.m.,"Marshal Baghramyan avenue 46, Yerevan","$26,000",USD,Stone garage 24.5 square metersTranslated from Armenian,Dec-12-2022_18-40,,Electricity,,https://list.am/en/item/18625031
Garage,23 sq.m.,"Raffi street 21, Yerevan","$12,800",USD,Գտնվում է Րաֆֆու 21շ. ԵՒ 17շ. Դիմաց ։ Солнечная сторона Пол бетонный стены каменные внутри гаража полки Общая площадь 23 квадратных метров гараж находится в очень удобном месте,Dec-12-2022_18-40,,,,https://list.am/en/item/15699626
Garage,24 sq.m.,"Mikayelyan street 18, Yerevan","$15,000",USD,"Вачарвум е автотнак каруцвац кариц... Шат амур... ЯМАЁВ... Гины 15,000 доллар... Автотнакы гтнвум е 191 дпроци димац... БАНГЛАДЕШ",Dec-12-2022_18-40,,,,https://list.am/en/item/15914991
Garage,30 sq.m.,"Nazarbekyan block, Yerevan","30,000 ֏",AMD,Վարձով է տրվում 30 քմ մակերեսով քարե ավտոտնակ Նազարբեկյան 44 շենքի բակում: Կարող է ծառայել նաև որպես պահեստ: Մաքուր է և չոր:,Dec-12-2022_18-40,,,,https://list.am/en/item/16095389
